       Аналоговые парамeтры:
 Кан.   Имя  Название
    6  HGRV Геометр. высота
  117    EG Откл. РСЗ глисс.

       Бинарные сигналы:
    Кан.   Имя  Название
   128-1  AGND Земля-воздух

        	AGND	HGRV	EG
 5:26:24	0	749,8	0,00
 5:26:25	0	749,8	0,00
 5:26:26	0	749,8	0,00
 5:26:27	0	749,8	0,00
 5:26:28	0	749,8	0,00
 5:26:29	0	749,8	0,00
 5:26:30	0	749,8	0,00
 5:26:31	0	749,8	0,00
 5:26:32	0	749,8	0,00
 5:26:33	0	749,8	0,00
 5:26:34	0	749,8	0,00
 5:26:35	0	749,8	0,00
 5:26:36	0	749,8	0,00
 5:26:37	0	749,8	0,00
 5:26:38	0	749,8	0,00
 5:26:39	0	749,8	0,00
 5:26:40	0	749,8	0,00
 5:26:41	0	749,8	0,00
 5:26:42	0	749,8	0,00
 5:26:43	0	749,8	0,00
 5:26:44	0	749,8	0,00
 5:26:45	0	749,8	0,00
 5:26:46	0	749,8	0,00
 5:26:47	0	749,8	0,00
 5:26:48	0	749,8	0,00
 5:26:49	0	749,8	0,00
 5:26:50	0	749,8	0,00
 5:26:51	0	749,8	0,00
 5:26:52	0	749,8	0,00
 5:26:53	0	749,8	0,00
 5:26:54	0	749,8	0,00
 5:26:55	0	749,8	0,00
 5:26:56	0	749,8	0,00
 5:26:57	0	749,8	0,00
 5:26:58	0	749,8	0,00
 5:26:59	0	749,8	0,00
 5:27:00	0	749,8	0,00
 5:27:01	0	749,8	0,00
 5:27:02	0	749,8	0,00
 5:27:03	0	749,8	0,00
 5:27:04	0	749,8	0,00
 5:27:05	0	749,8	0,00
 5:27:06	0	749,8	0,00
 5:27:07	0	749,8	0,00
 5:27:08	0	749,8	0,00
 5:27:09	0	749,8	0,00
 5:27:10	0	749,8	0,00
 5:27:11	0	749,8	0,00
 5:27:12	0	749,8	0,00
 5:27:13	0	749,8	0,00
 5:27:14	0	749,8	0,00
 5:27:15	0	749,8	0,00
 5:27:16	0	749,8	0,00
 5:27:17	0	749,8	0,00
 5:27:18	0	749,8	0,00
 5:27:19	0	749,8	0,00
 5:27:20	0	749,8	0,00
 5:27:21	0	749,8	0,00
 5:27:22	0	749,8	0,00
 5:27:23	0	749,8	0,00
 5:27:24	0	749,8	0,00
 5:27:25	0	749,8	0,00
 5:27:26	0	749,8	0,00
 5:27:27	0	749,8	0,00
 5:27:28	0	749,8	0,00
 5:27:29	0	749,8	0,00
 5:27:30	0	749,8	0,00
 5:27:31	0	749,8	0,00
 5:27:32	0	749,8	0,00
 5:27:33	0	749,8	0,00
 5:27:34	0	749,8	0,00
 5:27:35	0	749,8	0,00
 5:27:36	0	749,8	0,00
 5:27:37	0	749,8	0,00
 5:27:38	0	749,8	0,00
 5:27:39	0	749,8	0,00
 5:27:40	0	749,8	0,00
 5:27:41	0	749,8	0,00
 5:27:42	0	749,8	0,00
 5:27:43	0	749,8	0,00
 5:27:44	0	749,8	0,00
 5:27:45	0	749,8	0,00
 5:27:46	0	749,8	0,00
 5:27:47	0	749,8	0,00
 5:27:48	0	749,8	0,00
 5:27:49	0	749,8	0,00
 5:27:50	0	749,8	0,00
 5:27:51	0	749,8	0,00
 5:27:52	0	749,8	0,00
 5:27:53	0	749,8	0,00
 5:27:54	0	749,8	0,00
 5:27:55	0	749,8	0,00
 5:27:56	0	749,8	0,00
 5:27:57	0	749,8	0,00
 5:27:58	0	749,8	0,00
 5:27:59	0	749,8	0,00
 5:28:00	0	749,8	0,00
 5:28:01	0	749,8	0,00
 5:28:02	0	749,8	0,00
 5:28:03	0	749,8	0,00
 5:28:04	0	749,8	0,00
 5:28:05	0	749,8	0,00
 5:28:06	0	749,8	0,00
 5:28:07	0	749,8	0,00
 5:28:08	0	749,8	0,00
 5:28:09	0	749,8	0,00
 5:28:10	0	749,8	0,00
 5:28:11	0	749,8	0,00
 5:28:12	0	749,8	0,00
 5:28:13	0	749,8	0,00
 5:28:14	0	749,8	0,00
 5:28:15	0	749,8	0,00
 5:28:16	0	749,8	0,00
 5:28:17	0	749,8	0,00
 5:28:18	0	749,8	0,00
 5:28:19	0	749,8	0,00
 5:28:20	0	749,8	0,00
 5:28:21	0	749,8	0,00
 5:28:22	0	749,8	0,00
 5:28:23	0	749,8	0,00
 5:28:24	0	749,8	0,00
 5:28:25	0	749,8	0,00
 5:28:26	0	749,8	0,00
 5:28:27	0	749,8	0,00
 5:28:28	0	749,8	0,00
 5:28:29	0	749,8	0,00
 5:28:30	0	749,8	0,00
 5:28:31	0	749,8	0,00
 5:28:32	0	749,8	0,00
 5:28:33	0	749,8	0,00
 5:28:34	0	749,8	0,00
 5:28:35	0	749,8	0,00
 5:28:36	0	749,8	0,00
 5:28:37	0	749,8	0,00
 5:28:38	0	749,8	0,00
 5:28:39	0	749,8	0,00
 5:28:40	0	749,8	0,00
 5:28:41	0	749,8	0,00
 5:28:42	0	749,8	0,00
 5:28:43	0	749,8	0,00
 5:28:44	0	749,8	0,00
 5:28:45	0	749,8	0,00
 5:28:46	0	749,8	0,00
 5:28:47	0	749,8	0,00
 5:28:48	0	749,8	0,00
 5:28:49	0	749,8	0,00
 5:28:50	0	749,8	0,00
 5:28:51	0	749,8	0,00
 5:28:52	0	749,8	0,00
 5:28:53	0	749,8	0,00
 5:28:54	0	749,8	0,00
 5:28:55	0	749,8	0,00
 5:28:56	0	749,8	0,00
 5:28:57	0	749,8	0,00
 5:28:58	0	749,8	0,00
 5:28:59	0	749,8	0,00
 5:29:00	0	749,8	0,00
 5:29:01	0	749,8	0,00
 5:29:02	0	749,8	0,00
 5:29:03	0	749,8	0,00
 5:29:04	0	749,8	0,00
 5:29:05	0	749,8	0,00
 5:29:06	0	749,8	0,00
 5:29:07	0	749,8	0,00
 5:29:08	0	749,8	0,00
 5:29:09	0	749,8	0,00
 5:29:10	0	749,8	0,00
 5:29:11	0	749,8	0,00
 5:29:12	0	749,8	0,00
 5:29:13	0	749,8	0,00
 5:29:14	0	749,8	0,00
 5:29:15	0	749,8	0,00
 5:29:16	0	749,8	0,00
 5:29:17	0	749,8	0,00
 5:29:18	0	749,8	0,00
 5:29:19	0	749,8	0,00
 5:29:20	0	749,8	0,00
 5:29:21	0	749,8	0,00
 5:29:22	0	749,8	0,00
 5:29:23	0	749,8	0,00
 5:29:24	0	749,8	0,00
 5:29:25	0	749,8	0,00
 5:29:26	0	749,8	0,00
 5:29:27	0	749,8	0,00
 5:29:28	0	749,8	0,00
 5:29:29	0	749,8	0,00
 5:29:30	0	749,8	0,00
 5:29:31	0	749,8	0,00
 5:29:32	0	749,8	0,00
 5:29:33	0	749,8	0,00
 5:29:34	0	749,8	0,00
 5:29:35	0	749,8	0,00
 5:29:36	0	749,8	0,00
 5:29:37	0	749,8	0,00
 5:29:38	0	749,8	0,00
 5:29:39	0	749,8	0,00
 5:29:40	0	749,8	0,00
 5:29:41	0	749,8	0,00
 5:29:42	0	749,8	0,00
 5:29:43	0	749,8	0,00
 5:29:44	0	749,8	0,00
 5:29:45	0	749,8	0,00
 5:29:46	0	749,8	0,00
 5:29:47	0	749,8	0,00
 5:29:48	0	749,8	0,00
 5:29:49	0	749,8	0,00
 5:29:50	0	749,8	0,00
 5:29:51	0	749,8	0,00
 5:29:52	0	749,8	0,00
 5:29:53	0	749,8	0,00
 5:29:54	0	749,8	0,00
 5:29:55	0	749,8	0,00
 5:29:56	0	749,8	0,00
 5:29:57	0	749,8	0,00
 5:29:58	0	749,8	0,00
 5:29:59	0	749,8	0,00
 5:30:00	0	749,8	0,00
 5:30:01	0	749,8	0,00
 5:30:02	0	749,8	0,00
 5:30:03	0	749,8	0,00
 5:30:04	0	749,8	0,00
 5:30:05	0	749,8	0,00
 5:30:06	0	749,8	0,00
 5:30:07	0	749,8	0,00
 5:30:08	0	749,8	0,00
 5:30:09	0	749,8	0,00
 5:30:10	0	749,8	0,00
 5:30:11	0	749,8	0,00
 5:30:12	0	749,8	0,00
 5:30:13	0	749,8	0,00
 5:30:14	0	749,8	0,00
 5:30:15	0	749,8	0,00
 5:30:16	0	749,8	0,00
 5:30:17	0	749,8	0,00
 5:30:18	0	749,8	0,00
 5:30:19	0	749,8	0,00
 5:30:20	0	749,8	0,00
 5:30:21	0	749,8	0,00
 5:30:22	0	749,8	0,00
 5:30:23	0	749,8	0,00
 5:30:24	0	749,8	0,00
 5:30:25	0	749,8	0,00
 5:30:26	0	749,8	0,00
 5:30:27	0	749,8	0,00
 5:30:28	0	749,8	0,00
 5:30:29	0	749,8	0,00
 5:30:30	0	749,8	0,00
 5:30:31	0	749,8	0,00
 5:30:32	0	749,8	0,00
 5:30:33	0	749,8	0,00
 5:30:34	0	749,8	0,00
 5:30:35	0	749,8	0,00
 5:30:36	0	749,8	0,00
 5:30:37	0	749,8	0,00
 5:30:38	0	749,8	0,00
 5:30:39	0	749,8	0,00
 5:30:40	0	749,8	0,00
 5:30:41	0	749,8	0,00
 5:30:42	0	749,8	0,00
 5:30:43	0	749,8	0,00
 5:30:44	0	749,8	0,00
 5:30:45	0	749,8	0,00
 5:30:46	0	749,8	0,00
 5:30:47	0	749,8	0,00
 5:30:48	0	749,8	0,00
 5:30:49	0	749,8	0,00
 5:30:50	0	749,8	0,00
 5:30:51	0	749,8	0,00
 5:30:52	0	749,8	0,00
 5:30:53	0	749,8	0,00
 5:30:54	0	749,8	0,00
 5:30:55	0	749,8	0,00
 5:30:56	0	749,8	0,00
 5:30:57	0	749,8	0,00
 5:30:58	0	749,8	0,00
 5:30:59	0	749,8	0,00
 5:31:00	0	749,8	0,00
 5:31:01	0	749,8	0,00
 5:31:02	0	749,8	0,00
 5:31:03	0	749,8	0,00
 5:31:04	0	749,8	0,00
 5:31:05	0	749,8	0,00
 5:31:06	0	749,8	0,00
 5:31:07	0	749,8	0,00
 5:31:08	0	749,8	0,00
 5:31:09	0	749,8	0,00
 5:31:10	0	749,8	0,00
 5:31:11	0	749,8	0,00
 5:31:12	0	749,8	0,00
 5:31:13	0	749,8	0,00
 5:31:14	0	749,8	0,00
 5:31:15	0	749,8	0,00
 5:31:16	0	749,8	0,00
 5:31:17	0	749,8	0,00
 5:31:18	0	749,8	0,00
 5:31:19	0	749,8	0,00
 5:31:20	0	749,8	0,00
 5:31:21	0	749,8	0,00
 5:31:22	0	749,8	0,00
 5:31:23	0	749,8	0,00
 5:31:24	0	749,8	0,00
 5:31:25	0	749,8	0,00
 5:31:26	0	749,8	0,00
 5:31:27	0	749,8	0,00
 5:31:28	0	749,8	0,00
 5:31:29	0	749,8	0,00
 5:31:30	0	749,8	0,00
 5:31:31	0	749,8	0,00
 5:31:32	0	749,8	0,00
 5:31:33	0	749,8	0,00
 5:31:34	0	749,8	0,00
 5:31:35	0	749,8	0,00
 5:31:36	0	749,8	0,00
 5:31:37	0	749,8	0,00
 5:31:38	0	749,8	0,00
 5:31:39	0	749,8	0,00
 5:31:40	0	749,8	0,00
 5:31:41	0	749,8	0,00
 5:31:42	0	749,8	0,00
 5:31:43	0	749,8	0,00
 5:31:44	0	749,8	0,00
 5:31:45	0	749,8	0,00
 5:31:46	0	749,8	0,00
 5:31:47	0	749,8	0,00
 5:31:48	0	749,8	0,00
 5:31:49	0	749,8	0,00
 5:31:50	0	749,8	0,00
 5:31:51	0	749,8	0,00
 5:31:52	0	749,8	0,00
 5:31:53	0	749,8	0,00
 5:31:54	0	749,8	0,00
 5:31:55	0	749,8	0,00
 5:31:56	0	749,8	0,00
 5:31:57	0	749,8	0,00
 5:31:58	0	749,8	0,00
 5:31:59	0	749,8	0,00
 5:32:00	0	749,8	0,00
 5:32:01	0	749,8	0,00
 5:32:02	0	749,8	0,00
 5:32:03	0	749,8	0,00
 5:32:04	0	749,8	0,00
 5:32:05	0	749,8	0,00
 5:32:06	0	749,8	0,00
 5:32:07	0	749,8	0,00
 5:32:08	0	749,8	0,00
 5:32:09	0	749,8	0,00
 5:32:10	0	749,8	0,00
 5:32:11	0	749,8	0,00
 5:32:12	0	749,8	0,00
 5:32:13	0	749,8	0,00
 5:32:14	0	749,8	0,00
 5:32:15	0	749,8	0,00
 5:32:16	0	749,8	0,00
 5:32:17	0	749,8	0,00
 5:32:18	0	749,8	0,00
 5:32:19	0	749,8	0,00
 5:32:20	0	749,8	0,00
 5:32:21	0	749,8	0,00
 5:32:22	0	749,8	0,00
 5:32:23	0	749,8	0,00
 5:32:24	0	749,8	0,00
 5:32:25	0	749,8	0,00
 5:32:26	0	749,8	0,00
 5:32:27	0	749,8	0,00
 5:32:28	0	749,8	0,00
 5:32:29	0	749,8	0,00
 5:32:30	0	749,8	0,00
 5:32:31	0	749,8	0,00
 5:32:32	0	749,8	0,00
 5:32:33	0	749,8	0,00
 5:32:34	0	749,8	0,00
 5:32:35	0	749,8	0,00
 5:32:36	0	749,8	0,00
 5:32:37	0	749,8	0,00
 5:32:38	0	749,8	0,00
 5:32:39	0	749,8	0,00
 5:32:40	0	749,8	0,00
 5:32:41	0	749,8	0,00
 5:32:42	0	749,8	0,00
 5:32:43	0	749,8	0,00
 5:32:44	0	749,8	0,00
 5:32:45	0	749,8	0,00
 5:32:46	0	749,8	0,00
 5:32:47	0	749,8	0,00
 5:32:48	0	749,8	0,00
 5:32:49	0	749,8	0,00
 5:32:50	0	749,8	0,00
 5:32:51	0	749,8	0,00
 5:32:52	0	749,8	0,00
 5:32:53	0	749,8	0,00
 5:32:54	0	749,8	0,00
 5:32:55	0	749,8	0,00
 5:32:56	0	749,8	0,00
 5:32:57	0	749,8	0,00
 5:32:58	0	749,8	0,00
 5:32:59	0	749,8	0,00
 5:33:00	0	749,8	0,00
 5:33:01	0	749,8	0,00
 5:33:02	0	749,8	0,00
 5:33:03	0	749,8	0,00
 5:33:04	0	749,8	0,00
 5:33:05	0	749,8	0,00
 5:33:06	0	749,8	0,00
 5:33:07	0	749,8	0,00
 5:33:08	0	749,8	0,00
 5:33:09	0	749,8	0,00
 5:33:10	0	749,8	0,00
 5:33:11	0	749,8	0,00
 5:33:12	0	749,8	0,00
 5:33:13	0	749,8	0,00
 5:33:14	0	749,8	0,00
 5:33:15	0	749,8	0,00
 5:33:16	0	749,8	0,00
 5:33:17	0	749,8	0,00
 5:33:18	0	749,8	0,00
 5:33:19	0	749,8	0,00
 5:33:20	0	749,8	0,00
 5:33:21	0	749,8	0,00
 5:33:22	0	749,8	0,00
 5:33:23	0	749,8	0,00
 5:33:24	0	749,8	0,00
 5:33:25	0	749,8	0,00
 5:33:26	0	749,8	0,00
 5:33:27	0	749,8	0,00
 5:33:28	0	749,8	0,00
 5:33:29	0	749,8	0,00
 5:33:30	0	749,8	0,00
 5:33:31	0	749,8	0,00
 5:33:32	0	749,8	0,00
 5:33:33	0	749,8	0,00
 5:33:34	0	749,8	0,00
 5:33:35	0	749,8	0,00
 5:33:36	0	749,8	0,00
 5:33:37	0	749,8	0,00
 5:33:38	0	749,8	0,00
 5:33:39	0	749,8	0,00
 5:33:40	0	749,8	0,00
 5:33:41	0	749,8	0,00
 5:33:42	0	749,8	0,00
 5:33:43	0	749,8	0,00
 5:33:44	0	749,8	0,00
 5:33:45	0	749,8	0,00
 5:33:46	0	749,8	0,00
 5:33:47	0	749,8	0,00
 5:33:48	0	749,8	0,00
 5:33:49	0	749,8	0,00
 5:33:50	0	749,8	0,00
 5:33:51	0	749,8	0,00
 5:33:52	0	749,8	0,00
 5:33:53	0	749,8	0,00
 5:33:54	0	749,8	0,00
 5:33:55	0	749,8	0,00
 5:33:56	0	749,8	0,00
 5:33:57	0	749,8	0,00
 5:33:58	0	749,8	0,00
 5:33:59	0	749,8	0,00
 5:34:00	0	749,8	0,00
 5:34:01	0	749,8	0,00
 5:34:02	0	749,8	0,00
 5:34:03	0	749,8	0,00
 5:34:04	0	749,8	0,00
 5:34:05	0	749,8	0,00
 5:34:06	0	749,8	0,00
 5:34:07	0	749,8	0,00
 5:34:08	0	749,8	0,00
 5:34:09	0	749,8	0,00
 5:34:10	0	749,8	0,00
 5:34:11	0	749,8	0,00
 5:34:12	0	749,8	0,00
 5:34:13	0	749,8	0,00
 5:34:14	0	749,8	0,00
 5:34:15	0	749,8	0,00
 5:34:16	0	749,8	0,00
 5:34:17	0	749,8	0,00
 5:34:18	0	749,8	0,00
 5:34:19	0	749,8	0,00
 5:34:20	0	749,8	0,00
 5:34:21	0	749,8	0,00
 5:34:22	0	749,8	0,00
 5:34:23	0	749,8	0,00
 5:34:24	0	749,8	0,00
 5:34:25	0	749,8	0,00
 5:34:26	0	749,8	0,00
 5:34:27	0	749,8	0,00
 5:34:28	0	749,8	0,00
 5:34:29	0	749,8	0,00
 5:34:30	0	749,8	0,00
 5:34:31	0	749,8	0,00
 5:34:32	0	749,8	0,00
 5:34:33	0	749,8	0,00
 5:34:34	0	749,8	0,00
 5:34:35	0	749,8	0,00
 5:34:36	0	749,8	0,00
 5:34:37	0	749,8	0,00
 5:34:38	0	749,8	0,00
 5:34:39	0	749,8	0,00
 5:34:40	0	749,8	0,00
 5:34:41	0	749,8	0,00
 5:34:42	0	749,8	0,00
 5:34:43	0	749,8	0,00
 5:34:44	0	749,8	0,00
 5:34:45	0	749,8	0,00
 5:34:46	0	749,8	0,00
 5:34:47	0	749,8	0,00
 5:34:48	0	749,8	0,00
 5:34:49	0	749,8	0,00
 5:34:50	0	749,8	0,00
 5:34:51	0	749,8	0,00
 5:34:52	0	749,8	0,00
 5:34:53	0	749,8	0,00
 5:34:54	0	749,8	0,00
 5:34:55	0	749,8	0,00
 5:34:56	0	749,8	0,00
 5:34:57	0	749,8	0,00
 5:34:58	0	749,8	0,00
 5:34:59	0	749,8	0,00
 5:35:00	0	749,8	0,00
 5:35:01	0	749,8	0,00
 5:35:02	0	749,8	0,00
 5:35:03	0	749,8	0,00
 5:35:04	0	749,8	0,00
 5:35:05	0	749,8	0,00
 5:35:06	0	749,8	0,00
 5:35:07	0	749,8	0,00
 5:35:08	0	749,8	0,00
 5:35:09	0	749,8	0,00
 5:35:10	0	749,8	0,00
 5:35:11	0	749,8	0,00
 5:35:12	0	749,8	0,00
 5:35:13	0	749,8	0,00
 5:35:14	0	749,8	0,00
 5:35:15	0	749,8	0,00
 5:35:16	0	749,8	0,00
 5:35:17	0	749,8	0,00
 5:35:18	0	749,8	0,00
 5:35:19	0	749,8	0,00
 5:35:20	0	749,8	0,00
 5:35:21	0	749,8	0,00
 5:35:22	0	749,8	0,00
 5:35:23	0	749,8	0,00
 5:35:24	0	749,8	0,00
 5:35:25	0	749,8	0,00
 5:35:26	0	749,8	0,00
 5:35:27	0	749,8	0,00
 5:35:28	0	749,8	0,00
 5:35:29	0	749,8	0,00
 5:35:30	0	749,8	0,00
 5:35:31	0	749,8	0,00
 5:35:32	0	749,8	0,00
 5:35:33	0	749,8	0,00
 5:35:34	0	749,8	0,00
 5:35:35	0	749,8	0,00
 5:35:36	0	749,8	0,00
 5:35:37	0	749,8	0,00
 5:35:38	0	749,8	0,00
 5:35:39	0	749,8	0,00
 5:35:40	0	749,8	0,00
 5:35:41	0	749,8	0,00
 5:35:42	0	749,8	0,00
 5:35:43	0	749,8	0,00
 5:35:44	0	749,8	0,00
 5:35:45	0	749,8	0,00
 5:35:46	0	749,8	0,00
 5:35:47	0	749,8	0,00
 5:35:48	0	749,8	0,00
 5:35:49	0	749,8	0,00
 5:35:50	0	749,8	0,00
 5:35:51	0	749,8	0,00
 5:35:52	0	749,8	0,00
 5:35:53	0	749,8	0,00
 5:35:54	0	749,8	0,00
 5:35:55	0	749,8	0,00
 5:35:56	0	749,8	0,00
 5:35:57	0	749,8	0,00
 5:35:58	0	749,8	0,00
 5:35:59	0	749,8	0,00
 5:36:00	0	749,8	0,00
 5:36:01	0	749,8	0,00
 5:36:02	0	749,8	0,00
 5:36:03	0	749,8	0,00
 5:36:04	0	749,8	0,00
 5:36:05	0	749,8	0,00
 5:36:06	0	749,8	0,00
 5:36:07	0	749,8	0,00
 5:36:08	0	749,8	0,00
 5:36:09	0	749,8	0,00
 5:36:10	0	749,8	0,00
 5:36:11	0	749,8	0,00
 5:36:12	0	749,8	0,00
 5:36:13	0	749,8	0,00
 5:36:14	0	749,8	0,00
 5:36:15	0	749,8	0,00
 5:36:16	0	749,8	0,00
 5:36:17	0	749,8	0,00
 5:36:18	0	749,8	0,00
 5:36:19	0	749,8	0,00
 5:36:20	0	749,8	0,00
 5:36:21	0	749,8	0,00
 5:36:22	0	749,8	0,00
 5:36:23	0	749,8	0,00
 5:36:24	0	749,8	0,00
 5:36:25	0	749,8	0,00
 5:36:26	0	749,8	0,00
 5:36:27	0	749,8	0,00
 5:36:28	0	749,8	0,00
 5:36:29	0	749,8	0,00
 5:36:30	0	749,8	0,00
 5:36:31	0	749,8	0,00
 5:36:32	0	749,8	0,00
 5:36:33	0	749,8	0,00
 5:36:34	0	749,8	0,00
 5:36:35	0	749,8	0,00
 5:36:36	0	749,8	0,00
 5:36:37	0	749,8	0,00
 5:36:38	0	749,8	0,00
 5:36:39	0	749,8	0,00
 5:36:40	0	749,8	0,00
 5:36:41	0	749,8	0,00
 5:36:42	0	749,8	0,00
 5:36:43	0	749,8	0,00
 5:36:44	0	749,8	0,00
 5:36:45	0	749,8	0,00
 5:36:46	0	749,8	0,00
 5:36:47	0	749,8	0,00
 5:36:48	0	749,8	0,00
 5:36:49	0	749,8	0,00
 5:36:50	0	749,8	0,00
 5:36:51	0	749,8	0,00
 5:36:52	0	749,8	0,00
 5:36:53	0	749,8	0,00
 5:36:54	0	749,8	0,00
 5:36:55	0	749,8	0,00
 5:36:56	0	749,8	0,00
 5:36:57	0	749,8	0,00
 5:36:58	0	749,8	0,00
 5:36:59	0	749,8	0,00
 5:37:00	0	749,8	0,00
 5:37:01	0	749,8	0,00
 5:37:02	0	749,8	0,00
 5:37:03	0	749,8	0,00
 5:37:04	0	749,8	0,00
 5:37:05	0	749,8	0,00
 5:37:06	0	749,8	0,00
 5:37:07	0	749,8	0,00
 5:37:08	0	749,8	0,00
 5:37:09	0	749,8	0,00
 5:37:10	0	749,8	0,00
 5:37:11	0	749,8	0,00
 5:37:12	0	749,8	0,00
 5:37:13	0	749,8	0,00
 5:37:14	0	749,8	0,00
 5:37:15	0	749,8	0,00
 5:37:16	0	749,8	0,00
 5:37:17	0	749,8	0,00
 5:37:18	0	749,8	0,00
 5:37:19	0	749,8	0,00
 5:37:20	0	749,8	0,00
 5:37:21	0	749,8	0,00
 5:37:22	0	749,8	0,00
 5:37:23	0	749,8	0,00
 5:37:24	0	749,8	0,00
 5:37:25	0	749,8	0,00
 5:37:26	0	749,8	0,00
 5:37:27	0	749,8	0,00
 5:37:28	0	749,8	0,00
 5:37:29	0	749,8	0,00
 5:37:30	0	749,8	0,00
 5:37:31	0	749,8	0,00
 5:37:32	0	749,8	0,00
 5:37:33	0	749,8	0,00
 5:37:34	0	749,8	0,00
 5:37:35	0	749,8	0,00
 5:37:36	0	749,8	0,00
 5:37:37	0	749,8	0,00
 5:37:38	0	749,8	0,00
 5:37:39	0	749,8	0,00
 5:37:40	0	749,8	0,00
 5:37:41	0	749,8	0,00
 5:37:42	0	749,8	0,00
 5:37:43	0	749,8	0,00
 5:37:44	0	749,8	0,00
 5:37:45	0	749,8	0,00
 5:37:46	0	749,8	0,00
 5:37:47	0	749,8	0,00
 5:37:48	0	749,8	0,00
 5:37:49	0	749,8	0,00
 5:37:50	0	749,8	0,00
 5:37:51	0	749,8	0,00
 5:37:52	0	749,8	0,00
 5:37:53	0	749,8	0,00
 5:37:54	0	749,8	0,00
 5:37:55	0	749,8	0,00
 5:37:56	0	749,8	0,00
 5:37:57	0	749,8	0,00
 5:37:58	0	749,8	0,00
 5:37:59	0	749,8	0,00
 5:38:00	0	749,8	0,00
 5:38:01	0	749,8	0,00
 5:38:02	0	749,8	0,00
 5:38:03	0	749,8	0,00
 5:38:04	0	749,8	0,00
 5:38:05	0	749,8	0,00
 5:38:06	0	749,8	0,00
 5:38:07	0	749,8	0,00
 5:38:08	0	749,8	0,00
 5:38:09	0	749,8	0,00
 5:38:10	0	749,8	0,00
 5:38:11	0	749,8	0,00
 5:38:12	0	749,8	0,00
 5:38:13	0	749,8	0,00
 5:38:14	0	749,8	0,00
 5:38:15	0	749,8	0,00
 5:38:16	0	749,8	0,00
 5:38:17	0	749,8	0,00
 5:38:18	0	749,8	0,00
 5:38:19	0	749,8	0,00
 5:38:20	0	749,8	0,00
 5:38:21	0	749,8	0,00
 5:38:22	0	749,8	0,00
 5:38:23	0	749,8	0,00
 5:38:24	0	749,8	0,00
 5:38:25	0	749,8	0,00
 5:38:26	0	749,8	0,00
 5:38:27	0	749,8	0,00
 5:38:28	0	749,8	0,00
 5:38:29	0	749,8	0,00
 5:38:30	0	749,8	0,00
 5:38:31	0	749,8	0,00
 5:38:32	0	749,8	0,00
 5:38:33	0	749,8	0,00
 5:38:34	0	749,8	0,00
 5:38:35	0	749,8	0,00
 5:38:36	0	749,8	0,00
 5:38:37	0	749,8	0,00
 5:38:38	0	749,8	0,00
 5:38:39	0	749,8	0,00
 5:38:40	0	749,8	0,00
 5:38:41	0	749,8	0,00
 5:38:42	0	749,8	0,00
 5:38:43	0	749,8	0,00
 5:38:44	0	749,8	0,00
 5:38:45	0	749,8	0,00
 5:38:46	0	749,8	0,00
 5:38:47	0	749,8	0,00
 5:38:48	0	749,8	0,00
 5:38:49	0	749,8	0,00
 5:38:50	0	749,8	0,00
 5:38:51	0	749,8	0,00
 5:38:52	0	749,8	0,00
 5:38:53	0	749,8	0,00
 5:38:54	0	749,8	0,00
 5:38:55	0	749,8	0,00
 5:38:56	0	749,8	0,00
 5:38:57	0	749,8	0,00
 5:38:58	0	749,8	0,00
 5:38:59	0	749,8	0,00
 5:39:00	0	749,8	0,00
 5:39:01	0	749,8	0,00
 5:39:02	0	749,8	0,00
 5:39:03	0	749,8	0,00
 5:39:04	0	749,8	0,00
 5:39:05	0	749,8	0,00
 5:39:06	0	749,8	0,00
 5:39:07	0	749,8	0,00
 5:39:08	0	749,8	0,00
 5:39:09	0	749,8	0,00
 5:39:10	0	749,8	0,00
 5:39:11	0	749,8	0,00
 5:39:12	0	749,8	0,00
 5:39:13	0	749,8	0,00
 5:39:14	0	749,8	0,00
 5:39:15	0	749,8	0,00
 5:39:16	0	749,8	0,00
 5:39:17	0	749,8	0,00
 5:39:18	0	749,8	0,00
 5:39:19	0	749,8	0,00
 5:39:20	0	749,8	0,00
 5:39:21	0	749,8	0,00
 5:39:22	0	749,8	0,00
 5:39:23	0	749,8	0,00
 5:39:24	0	749,8	0,00
 5:39:25	0	749,8	0,00
 5:39:26	0	749,8	0,00
 5:39:27	0	749,8	0,00
 5:39:28	0	749,8	0,00
 5:39:29	0	749,8	0,00
 5:39:30	0	749,8	0,00
 5:39:31	0	749,8	0,00
 5:39:32	0	749,8	0,00
 5:39:33	0	749,8	0,00
 5:39:34	0	749,8	0,00
 5:39:35	0	749,8	0,00
 5:39:36	0	749,8	0,00
 5:39:37	0	749,8	0,00
 5:39:38	0	749,8	0,00
 5:39:39	0	749,8	0,00
 5:39:40	0	749,8	0,00
 5:39:41	0	749,8	0,00
 5:39:42	0	749,8	0,00
 5:39:43	0	749,8	0,00
 5:39:44	0	749,8	0,00
 5:39:45	0	749,8	0,00
 5:39:46	0	749,8	0,00
 5:39:47	0	749,8	0,00
 5:39:48	0	749,8	0,00
 5:39:49	0	749,8	0,00
 5:39:50	0	749,8	0,00
 5:39:51	0	749,8	0,00
 5:39:52	0	749,8	0,00
 5:39:53	0	749,8	0,00
 5:39:54	0	749,8	0,00
 5:39:55	0	749,8	0,00
 5:39:56	0	749,8	0,00
 5:39:57	0	749,8	0,00
 5:39:58	0	749,8	0,00
 5:39:59	0	749,8	0,00
